Ngày,Số chứng từ,Đơn hàng bán,Khách hàng,Diễn giải,Vật tư,Tên vật tư,Đơn vị tính 1,Só lượng (1),Số lượng (2),Đơn vị tính 2
4/25/2024,SIM04/24-080,SO2312-0016,Addera Peru S.A.C,Xk bán hàng ngày 25/04/2024;Số cont :FFAU2299531 ;Số seal : 27002911 ; INV : 103,TPH055065G43.38S4MPR07,"Bao TP-PP, sọc 4 màu, PR07 Blue, K55x65LL, TL: 43.38g/cái (58gsm), MĐ: 8.5x8.0, đáy 1 lần/1 đường PP1200D xanh dương, cắt răng cưa, không in. [1000cái/kiện, bắn đai 4 ngang x 1 dọc]",CAI,20000,848.7,KG
4/25/2024,SIM04/24-080,SO2312-0016,Addera Peru S.A.C,Xk bán hàng ngày 25/04/2024;Số cont :FFAU2299531 ;Số seal : 27002911 ; INV : 103,TPH055065G43.38S4MPR08,"Bao TP-PP, sọc 4 màu, PR08 Red, K55x65LL, TL: 43.38g/cái, MĐ: 8.5x8.0, đáy 1 lần/1 đường PP1200D xanh dương, cắt răng cưa, không in. [1000cái/kiện, bắn đai 4 ngang x 1 dọc]",CAI,20000,796.9,KG
4/25/2024,SIM04/24-080,SO2312-0016,Addera Peru S.A.C,Xk bán hàng ngày 25/04/2024;Số cont :FFAU2299531 ;Số seal : 27002911 ; INV : 103,TPH055065G43.38S4MPR09,"Bao TP-PP, sọc 4 màu, PR09 Yellow, K55x65LL, TL: 43.38g/cái, MĐ: 8.5x8.0, đáy 1 lần/1 đường PP1200D xanh dương, cắt răng cưa, không in. [1000cái/kiện, bắn đai 4 ngang x 1 dọc]",CAI,20000,825.8,KG
4/25/2024,SIM04/24-080,SO2312-0016,Addera Peru S.A.C,Xk bán hàng ngày 25/04/2024;Số cont :FFAU2299531 ;Số seal : 27002911 ; INV : 103,TPH055065G43.38S4MPR10,"Bao TP-PP, sọc 4 màu, PR10 Green, K55x65LL, TL: 43.38g/cái, MĐ: 8.5x8.0, đáy 1 lần/1 đường PP1200D xanh dương, cắt răng cưa, không in. [1000cái/kiện, bắn đai 4 ngang x 1 dọc]",CAI,20000,845.3,KG
4/25/2024,SIM04/24-080,SO2312-0016,Addera Peru S.A.C,Xk bán hàng ngày 25/04/2024;Số cont :FFAU2299531 ;Số seal : 27002911 ; INV : 103,TPH055065G43.38S4MPR15,"Bao TP-PP, sọc 4 màu, PR15 Red-Yellow, K55x65LL, TL: 43.38g/cái, MĐ: 8.5x8.0, đáy 1 lần/1 đường PP1200D xanh dương, cắt răng cưa, không in. [1000cái/kiện, bắn đai 4 ngang x 1 dọc]",CAI,20000,852,KG
4/25/2024,SIM04/24-080,SO2312-0016,Addera Peru S.A.C,Xk bán hàng ngày 25/04/2024;Số cont :FFAU2299531 ;Số seal : 27002911 ; INV : 103,TPH055065G43.38S4MPR31,"Bao TP-PP, sọc 4 màu, PR31 Blue-Red, K55x65LL, TL: 43.38g/cái, MĐ: 8.5x8.0, đáy 1 lần/1 đường PP1200D xanh dương, cắt răng cưa, không in. [1000cái/kiện, bắn đai 4 ngang x 1 dọc]",CAI,20000,837.7,KG
4/25/2024,SIM04/24-080,SO2312-0016,Addera Peru S.A.C,Xk bán hàng ngày 25/04/2024;Số cont :FFAU2299531 ;Số seal : 27002911 ; INV : 103,TPH055065G43.38S5MPR11,"Bao TP-PP, sọc 5 màu, PR11 Blue-White, K55x65LL, TL: 43.38g/cái, MĐ 8.5x8, đáy 1 lần/1 đường PP1200D xanh dương, cắt răng cưa, không in. [1000cái/kiện, bắn đai 4 ngang x 1 dọc]",CAI,20000,833.1,KG
4/25/2024,SIM04/24-080,SO2312-0016,Addera Peru S.A.C,Xk bán hàng ngày 25/04/2024;Số cont :FFAU2299531 ;Số seal : 27002911 ; INV : 103,TPH055065G43.38S5MPR12,"Bao TP-PP, sọc 5 màu, PR12 Red-White, K55x65LL, TL: 43.38g/cái, MĐ: 8.5x8.0, đáy 1 lần/1 đường PP1200D xanh dương, cắt răng cưa, không in. [1000cái/kiện, bắn đai 4 ngang x 1 dọc]",CAI,20000,823.4,KG
4/25/2024,SIM04/24-080,SO2312-0016,Addera Peru S.A.C,Xk bán hàng ngày 25/04/2024;Số cont :FFAU2299531 ;Số seal : 27002911 ; INV : 103,TPH055065G43.38S5MPR13,"Bao TP-PP, sọc 5 màu, PR13 Black-White, K55x65LL, TL: 43.38g/cái, MĐ: 8.5x8.0, đáy 1 lần/1 đường PP1200D xanh dương, cắt răng cưa, không in. [1000cái/kiện, bắn đai 4 ngang x 1 dọc]",CAI,20000,844.6,KG
4/25/2024,SIM04/24-080,SO2312-0016,Addera Peru S.A.C,Xk bán hàng ngày 25/04/2024;Số cont :FFAU2299531 ;Số seal : 27002911 ; INV : 103,TPH055065G43.38S5MPR14,"Bao TP-PP, sọc 5 màu, PR14 Green-Yellow, K55x65LL, TL: 43.38g/cái, MĐ: 8.5x8.0, đáy 1 lần/1 đường PP1200D xanh dương, cắt răng cưa, không in. [1000cái/kiện, bắn đai 4 ngang x 1 dọc]",CAI,20000,834.9,KG
4/25/2024,SIM04/24-080,SO2312-0016,Addera Peru S.A.C,Xk bán hàng ngày 25/04/2024;Số cont :FFAU2299531 ;Số seal : 27002911 ; INV : 103,TPH055092G53.30TDUPR06,"Bao TP-PP, trắng đục, PR06 Arroz, K55x92LL, TL: 53.30g/cái, không in. [Ép kiện: 1000cái/kiện, bắn đai 5 ngang x 1 dọc]",CAI,30000,1648.5,KG
4/25/2024,SIM04/24-080,SO2312-0016,Addera Peru S.A.C,Xk bán hàng ngày 25/04/2024;Số cont :FFAU2299531 ;Số seal : 27002911 ; INV : 103,TPH056084G62.09VAPER,"Bao TP-PP, màu vàng, K56x84LL, TL: 62.09g/cái, MĐ: 8.0x8.0, đáy gấp 1 lần may 1 đường PP1200D trắng, cắt răng cưa, không in. [Ép kiện: 500cái/kiện, bắn đai 4 ngang x 1 dọc]",Cái,100000,6161.4,KG
4/25/2024,SIM04/24-080,SO2312-0016,Addera Peru S.A.C,Xk bán hàng ngày 25/04/2024;Số cont :FFAU2299531 ;Số seal : 27002911 ; INV : 103,TPH061103G080TDPER,"Bao TP-PP, màu trắng, K61x103LL, TL: 80.0g/cái, MĐ: 8.0x8.0, đáy gấp 1 lần may 1 đường PP1200D trắng, cắt răng cưa, không in. [Ép kiện: 500cái/kiện, bắn đai 5 ngang x 1 dọc]",Cái,30000,2539.9,KG
4/25/2024,SIM04/24-080,SO2312-0016,Addera Peru S.A.C,Xk bán hàng ngày 25/04/2024;Số cont :FFAU2299531 ;Số seal : 27002911 ; INV : 103,TPH074110G100.34TDPER,"Bao TP-PP, màu trắng, K74x110LL, TL: 100.34g/cái, MĐ: 8.0x8.0, đáy gấp 1 lần may 1 đường PP1200D trắng, cắt răng cưa, không in. [Ép kiện: 500cái/kiện, bắn đai 5 ngang x 1 dọc]",Cái,20000,2089.7,KG
4/26/2024,SIM04/24-081,SO2403-0047,COMMERCIAL CHINA PLASTIC (SAN CRISTOBAL) (DEL VALLE)(MOLINOS DEL NORTE),Xk bán hàng ngày 26/04/2024;Số cont : TEMU0669795 ;Số seal : VN48863AF ; INV : 100,TPH051076G062TDCHNFR,"Bao val, trắng đục, K51x76PB, TL: 62g/cái, MK: FRANCES. [ÉK: 500cái/kiện, trở đầu, 4 đai ngang + 1 đai dọc]/TPH051076G062TDCHN.FRANCES",CAI,143000,8576.5,KG
4/26/2024,SIM04/24-081,SO2403-0047,COMMERCIAL CHINA PLASTIC (SAN CRISTOBAL) (DEL VALLE)(MOLINOS DEL NORTE),Xk bán hàng ngày 26/04/2024;Số cont : TEMU0669795 ;Số seal : VN48863AF ; INV : 100,TPH051076G062TDCHNHLL,"Bao val, trắng đục, K51x76PB, TL: 62g/cái, MK: HALLULA. [ÉK: 500cái/kiện, trở đầu, 4 đai ngang + 1 đai dọc]/TPH051076G062TDCHN.HALLULA",CAI,50585,3046.1,KG
4/26/2024,SIM04/24-082,SO2402-0011,PRESTASI FLOUR MILL (M) SDN BHD,Xk bán hàng ngày 26/04/2024;Số cont : TEMU5560723 ;Số seal : YMAQ998810 ; INV : 102,0119124006000000,"Bao TP-PP, trắng đục, K71x130LL (+/-1), MĐ: 11x11, TL: 155g/cái (500N) (5000236). [EK: Tép 100cái, kiện 10 tép trở đầu (1000 cái), 6 đai ngang x 1 đai dọc]/TPH071130G155TDPRE500N",CAI,76000,11550.8,KG
4/26/2024,SIM04/24-083,SO2403-0032,SANPOLY INDUSTRY SDN BHD,Xk bán hàng ngày 26/04/2024;Số cont : TCNU3060879 ;Số seal : YMAR023098 ; INV : 101,0102125007000000,"Vải cuộn PP, trắng đục, K51.0cm(+1/-0.5), MĐ: 10.0x11.0, TL: 73g/m(+/-2.5). [3500m/cuộn]/THACUSAN510100110073TRDU",M,7045,513.5,KG
4/26/2024,SIM04/24-083,SO2402-0049,SANPOLY INDUSTRY SDN BHD,Xk bán hàng ngày 26/04/2024;Số cont : TCNU3060879 ;Số seal : YMAR023098 ; INV : 101,0102125012000000,"Vải cuộn PP, trắng đục, K56.0cm(+1/-0.5), MĐ: 10.0x9.0, TL: 78g/m (+1/-2). [3500m/cuộn]/THACUSAN560100009078TRDU",M,116611,9043.1,KG
4/26/2024,SIM04/24-083,SO2403-0030,SANPOLY INDUSTRY SDN BHD,Xk bán hàng ngày 26/04/2024;Số cont : TCNU3060879 ;Số seal : YMAR023098 ; INV : 101,0102125017000000,"Vải cuộn PP, trắng đục, K58.5cm(+1/-0.5), MĐ: 10.0x9.0, TL: 81g/m(+/-2). [3500 m/cuộn]/THACUSAN585100009081TRDU",M,7070,575,KG
4/26/2024,SIM04/24-083,SO2402-0048,SANPOLY INDUSTRY SDN BHD,Xk bán hàng ngày 26/04/2024;Số cont : TCNU3060879 ;Số seal : YMAR023098 ; INV : 101,0102125032000000,"Vải cuộn PP, trắng đục, K66cm, MĐ: 10.0x11.0, TL: 104g/m. [Hooking]/THACUSAN660100110104TRDU",M,30710,3194,KG
4/26/2024,SIM04/24-083,SO2403-0056,SANPOLY INDUSTRY SDN BHD,Xk bán hàng ngày 26/04/2024;Số cont : TCNU3060879 ;Số seal : YMAR023098 ; INV : 101,0102125059000000,"Vải cuộn PP, trắng đục, K71cm (+1.5/-0), MĐ: 11.0x12.0, TL: 116.0g/m (+/-2.0). [2500m/cuộn] [Hooking]/THACUSAN710110120116TRDU",M,32953,3828,KG
4/26/2024,SIM04/24-083,SO2311-0011,SANPOLY INDUSTRY SDN BHD,Xk bán hàng ngày 26/04/2024;Số cont : TCNU3060879 ;Số seal : YMAR023098 ; INV : 101,0102125064000000,"Vải cuộn PP, trắng đục, K58.5cm, MĐ: 11.0x11.0, TL: 96g/m. [Hooking]/THACUSAN585110110096TRDU [Kiểm soát trung bình 95 - 97.5g/m]",M,21500,2064,KG
4/26/2024,SIM04/24-083,SO2312-0038,SANPOLY INDUSTRY SDN BHD,Xk bán hàng ngày 26/04/2024;Số cont : TCNU3060879 ;Số seal : YMAR023098 ; INV : 101,0102125064000000,"Vải cuộn PP, trắng đục, K58.5cm, MĐ: 11.0x11.0, TL: 96g/m. [Hooking]/THACUSAN585110110096TRDU [Kiểm soát trung bình 95 - 97.5g/m]",M,29682,2810,KG
4/26/2024,SIM04/24-083,SO2402-0047,SANPOLY INDUSTRY SDN BHD,Xk bán hàng ngày 26/04/2024;Số cont : TCNU3060879 ;Số seal : YMAR023098 ; INV : 101,0102125065000000,"Vải cuộn PP, trắng đục, K66.0cm(+1/-0.5), MĐ: 11.0x12.0, TL: 106g/m(+1/-2). [Hooking]",M,33766,3588.5,KG
4/27/2024,SIM04/24-084,SO2402-0011,PRESTASI FLOUR MILL (M) SDN BHD,Xk bán hàng ngày 27/04/2024;Số cont : FTAU1143330 ;Số seal : YMAR003344 ; INV : 102,0119124001003000,"Bao TP-PP, trắng đục, K50x76LL (+/-1), TL: 70g/cái (+/-5%), MK: BLUE HORSE WHEAT FLOOUR (5000026). [EK: Tép 100cái, kiện 10 tép trở đầu (1000cái), MK nhận dạng bên ngoài, 5 đai ngang x 1 đai dọc]/TPH050076TDPRE.BHWF",CAI,15000,1047.4,KG
4/27/2024,SIM04/24-084,SO2402-0011,PRESTASI FLOUR MILL (M) SDN BHD,Xk bán hàng ngày 27/04/2024;Số cont : FTAU1143330 ;Số seal : YMAR003344 ; INV : 102,0119124001006000,"Bao TP-PP, trắng đục, K50x76LL (+/-1), TL: 70g/cái (+/-5%), MK: E-MIE WHEAT FLOUR (5000112). [EK: Tép 100cái, kiện 10 tép trở đầu (1000cái), MK nhận dạng bên ngoài, 5 đai ngang x 1 đai dọc]/TPH050076TDPRE.EMWF",CAI,20000,1368.6,KG
4/27/2024,SIM04/24-084,SO2402-0011,PRESTASI FLOUR MILL (M) SDN BHD,Xk bán hàng ngày 27/04/2024;Số cont : FTAU1143330 ;Số seal : YMAR003344 ; INV : 102,0119124001007000,"Bao TP-PP, trắng đục, K50x76LL (+/-1), TL: 70g/cái (+/-5%), MK: GD HORSE UB (5000124). [EK: Tép 100cái, kiện 10 tép trở đầu (1000cái), MK nhận dạng bên ngoài, 5 đai ngang x 1 đai dọc]/TPH050076TDPRE.GDHOUB",CAI,10000,672.9,KG
4/27/2024,SIM04/24-084,SO2402-0011,PRESTASI FLOUR MILL (M) SDN BHD,Xk bán hàng ngày 27/04/2024;Số cont : FTAU1143330 ;Số seal : YMAR003344 ; INV : 102,0119124001008000,"Bao TP-PP, trắng đục, K50x76LL (+/-1), TL: 70g/cái (+/-5%), MK: GRN HORSE (5000158). [EK: Tép 100cái, kiện 10 tép trở đầu (1000cái), MK nhận dạng bên ngoài, 5 đai ngang x 1 đai dọc]/TPH050076TDPRE.GRHO",CAI,10000,688.4,KG
4/27/2024,SIM04/24-084,SO2402-0011,PRESTASI FLOUR MILL (M) SDN BHD,Xk bán hàng ngày 27/04/2024;Số cont : FTAU1143330 ;Số seal : YMAR003344 ; INV : 102,0119124001009000,"Bao TP-PP, trắng đục, K50x76LL (+/-1), TL: 70g/cái (+/-5%), MK: GRN H O PP 25KG (5000386). [EK: Tép 100cái, kiện 10 tép trở đầu (1000cái), MK nhận dạng bên ngoài, 5 đai ngang x 1 đai dọc]/TPH050076TDPRE.GRHO386",CAI,5000,344.2,KG
4/27/2024,SIM04/24-084,SO2402-0011,PRESTASI FLOUR MILL (M) SDN BHD,Xk bán hàng ngày 27/04/2024;Số cont : FTAU1143330 ;Số seal : YMAR003344 ; INV : 102,0119124001010000,"Bao TP-PP, trắng đục, K50x76LL (+/-1), TL: 70g/cái (+/-5%), MK: GREEN HORSE UB (5000388) (2+1). [EK: Tép 100cái, kiện 10 tép trở đầu (1000cái), MK nhận dạng bên ngoài, 5 đai ngang x 1 đai dọc]/TPH050076TDPRE.GRHOUB",CAI,10000,659.3,KG
4/27/2024,SIM04/24-084,SO2402-0011,PRESTASI FLOUR MILL (M) SDN BHD,Xk bán hàng ngày 27/04/2024;Số cont : FTAU1143330 ;Số seal : YMAR003344 ; INV : 102,0119124001011000,"Bao TP-PP, trắng đục, K50x76LL (+/-1), TL: 70g/cái (+/-5%), MK: PINK HORSE (5000224). [EK: Tép 100cái, kiện 10 tép trở đầu (1000cái), MK nhận dạng bên ngoài, 5 đai ngang x 1 đai dọc]/TPH050076TDPRE.PIHO",CAI,5000,330.3,KG
4/27/2024,SIM04/24-084,SO2402-0011,PRESTASI FLOUR MILL (M) SDN BHD,Xk bán hàng ngày 27/04/2024;Số cont : FTAU1143330 ;Số seal : YMAR003344 ; INV : 102,0119124001012000,"Bao TP-PP, trắng đục, K50x76LL (+/-1), TL: 70g/cái (+/-5%), MK: PURPLE HORSE (5000244) (2+1). [EK: Tép 100cái, kiện 10 tép trở đầu (1000cái), MK nhận dạng bên ngoài, 5 đai ngang x 1 đai dọc]/TPH050076TDPRE.PUHO",CAI,5000,347.7,KG
4/27/2024,SIM04/24-084,SO2402-0011,PRESTASI FLOUR MILL (M) SDN BHD,Xk bán hàng ngày 27/04/2024;Số cont : FTAU1143330 ;Số seal : YMAR003344 ; INV : 102,0119124001013000,"Bao TP-PP, trắng đục, K50x76LL (+/-1), TL: 70g/cái (+/-5%), MK: RED H AA (5000298). [EK: Tép 100cái, kiện 10 tép trở đầu (1000cái), MK nhận dạng bên ngoài, 5 đai ngang x 1 đai dọc]/TPH050076TDPRE.REHAA",CAI,5000,342,KG
